name,status,lat,lng,source,checked_on,note
"석계","source_reviewed","37.61472","127.06528","https://ko.wikipedia.org/wiki/석계역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"광운대","source_reviewed","37.62306","127.06139","https://ko.wikipedia.org/wiki/광운대역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"월계","source_reviewed","37.63167","127.05806","https://ko.wikipedia.org/wiki/월계역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"녹천","source_reviewed","37.64472","127.05083","https://ko.wikipedia.org/wiki/녹천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"창동","source_reviewed","37.6525","127.04694","https://ko.wikipedia.org/wiki/창동역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"방학","source_reviewed","37.66722","127.04417","https://ko.wikipedia.org/wiki/방학역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"도봉","source_reviewed","37.67917","127.04528","https://ko.wikipedia.org/wiki/도봉역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"도봉산","source_reviewed","37.68944","127.04583","https://ko.wikipedia.org/wiki/도봉산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"망월사","source_reviewed","37.71028","127.0475","https://ko.wikipedia.org/wiki/망월사역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"회룡","source_reviewed","37.724361","127.047361","https://ko.wikipedia.org/wiki/회룡역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"의정부","source_reviewed","37.73806","127.04611","https://ko.wikipedia.org/wiki/의정부역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"가능","source_reviewed","37.74833","127.04417","https://ko.wikipedia.org/wiki/가능역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"녹양","source_reviewed","37.75889","127.04194","https://ko.wikipedia.org/wiki/녹양역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"양주","source_reviewed","37.77444","127.04472","https://ko.wikipedia.org/wiki/양주역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"마전신호장","source_reviewed","37.79274483","127.050210562","https://rail.blue/railroad/logis/stationinfo.aspx?id=173","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"덕계","source_reviewed","37.81889","127.05639","https://ko.wikipedia.org/wiki/덕계역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"덕정","source_reviewed","37.84444","127.06139","https://ko.wikipedia.org/wiki/덕정역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"지행","source_reviewed","37.89222","127.05556","https://ko.wikipedia.org/wiki/지행역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"동두천중앙","source_reviewed","37.90222","127.05639","https://ko.wikipedia.org/wiki/동두천중앙역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"보산","source_reviewed","37.91361","127.05722","https://ko.wikipedia.org/wiki/보산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"동두천","source_reviewed","37.92774","127.054691","https://ko.wikipedia.org/wiki/동두천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"소요산","source_reviewed","37.947986","127.060714","https://ko.wikipedia.org/wiki/소요산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"청산","source_reviewed","37.99528","127.07444","https://ko.wikipedia.org/wiki/청산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"한탄강","source_reviewed","38.0071","127.065","https://ko.wikipedia.org/wiki/한탄강역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"전곡","source_reviewed","38.0246056","127.0711361","https://ko.wikipedia.org/wiki/전곡역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"연천","source_reviewed","38.10167","127.07389","https://ko.wikipedia.org/wiki/연천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"신망리","source_reviewed","38.1381889","127.0836389","https://ko.wikipedia.org/wiki/신망리역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"대광리","source_reviewed","38.1834111","127.1078833","https://ko.wikipedia.org/wiki/대광리역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"신탄리","source_reviewed","38.2129667","127.1396861","https://ko.wikipedia.org/wiki/신탄리역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"백마고지","source_reviewed","38.257368","127.165992","https://ko.wikipedia.org/wiki/백마고지역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"신촌","source_reviewed","37.55972","126.94306","https://ko.wikipedia.org/wiki/신촌역_(경의선)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"가좌","source_reviewed","37.5686556","126.91525","https://ko.wikipedia.org/wiki/가좌역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"디지털미디어시티","source_reviewed","37.577722","126.900083","https://ko.wikipedia.org/wiki/디지털미디어시티역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"수색","source_reviewed","37.5817611","126.8939472","https://ko.wikipedia.org/wiki/수색역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"한국항공대","source_reviewed","37.603525","126.8677139","https://ko.wikipedia.org/wiki/한국항공대역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"강매","source_reviewed","37.612194","126.843194","https://ko.wikipedia.org/wiki/강매역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"능곡","source_reviewed","37.618972","126.820583","https://ko.wikipedia.org/wiki/능곡역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"대곡","source_reviewed","37.630875","126.8105333","https://ko.wikipedia.org/wiki/대곡역_(고양)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"곡산","source_reviewed","37.645722","126.801778","https://ko.wikipedia.org/wiki/곡산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"백마","source_reviewed","37.65825","126.794444","https://ko.wikipedia.org/wiki/백마역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"풍산","source_reviewed","37.672028","126.786444","https://ko.wikipedia.org/wiki/풍산역_(고양)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"일산","source_reviewed","37.6823417","126.7695472","https://ko.wikipedia.org/wiki/일산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"탄현","source_reviewed","37.693778","126.761056","https://ko.wikipedia.org/wiki/탄현역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"야당","source_reviewed","37.71275","126.761417","https://ko.wikipedia.org/wiki/야당역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"운정","source_reviewed","37.72525","126.767","https://ko.wikipedia.org/wiki/운정역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"금릉","source_reviewed","37.7515","126.765222","https://ko.wikipedia.org/wiki/금릉역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"금촌","source_reviewed","37.76583","126.773917","https://ko.wikipedia.org/wiki/금촌역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"월롱","source_reviewed","37.796194","126.792556","https://ko.wikipedia.org/wiki/월롱역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"파주","source_reviewed","37.815194","126.792806","https://ko.wikipedia.org/wiki/파주역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"문산","source_reviewed","37.854556","126.787583","https://ko.wikipedia.org/wiki/문산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"운천","source_reviewed","37.8794222","126.7704556","https://ko.wikipedia.org/wiki/운천역_(파주)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"임진강","source_reviewed","37.88806","126.74694","https://ko.wikipedia.org/wiki/임진강역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"도라산","source_reviewed","37.8985083","126.7092944","https://ko.wikipedia.org/wiki/도라산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"구일","source_reviewed","37.49611","126.86972","https://ko.wikipedia.org/wiki/구일역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"개봉","source_reviewed","37.494583","126.85875","https://ko.wikipedia.org/wiki/개봉역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"오류동","source_reviewed","37.494389","126.844833","https://ko.wikipedia.org/wiki/오류동역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"온수","source_reviewed","37.49203","126.82304","https://ko.wikipedia.org/wiki/온수역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"역곡","source_reviewed","37.485","126.81139","https://ko.wikipedia.org/wiki/역곡역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"소사","source_reviewed","37.48275","126.795806","https://ko.wikipedia.org/wiki/소사역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"부천","source_reviewed","37.484056","126.782528","https://ko.wikipedia.org/wiki/부천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"중동","source_reviewed","37.48667","126.764222","https://ko.wikipedia.org/wiki/중동역_(부천)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"송내","source_reviewed","37.487639","126.752917","https://ko.wikipedia.org/wiki/송내역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"부개","source_reviewed","37.488472","126.740583","https://ko.wikipedia.org/wiki/부개역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"부평","source_reviewed","37.490417","126.723472","https://ko.wikipedia.org/wiki/부평역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"백운","source_reviewed","37.483528","126.707611","https://ko.wikipedia.org/wiki/백운역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"동암","source_reviewed","37.470889","126.702917","https://ko.wikipedia.org/wiki/동암역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"간석","source_reviewed","37.464694","126.693778","https://ko.wikipedia.org/wiki/간석역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"주안","source_reviewed","37.464972","126.680639","https://ko.wikipedia.org/wiki/주안역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"도화","source_reviewed","37.4661167","126.6682639","https://ko.wikipedia.org/wiki/도화역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"제물포","source_reviewed","37.4667833","126.6568","https://ko.wikipedia.org/wiki/제물포역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"도원","source_reviewed","37.468675","126.6423139","https://ko.wikipedia.org/wiki/도원역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"동인천","source_reviewed","37.4751528","126.6328639","https://ko.wikipedia.org/wiki/동인천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"인천","source_reviewed","37.47583","126.61667","https://ko.wikipedia.org/wiki/인천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"낙동강","source_reviewed","35.3885528","128.8302306","https://ko.wikipedia.org/wiki/낙동강역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"한림정","source_reviewed","35.321556","128.8035306","https://ko.wikipedia.org/wiki/한림정역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"진영","source_reviewed","35.298566752","128.774117761","https://rail.blue/railroad/logis/stationinfo.aspx?id=240","2026-09-21","위키 좌표와 상이; 현 주소 김해대로 809의 Rail.Blue 좌표 채택"
"진례","source_reviewed","35.2625","128.76056","https://ko.wikipedia.org/wiki/진례역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"창원중앙","source_reviewed","35.2422677","128.7018634","https://ko.wikipedia.org/wiki/창원중앙역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"창원","source_reviewed","35.257539","128.606526","https://ko.wikipedia.org/wiki/창원역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"마산","source_reviewed","35.2358972","128.577275","https://ko.wikipedia.org/wiki/마산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"중리","source_reviewed","35.24972","128.51917","https://ko.wikipedia.org/wiki/중리역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"함안","source_reviewed","35.24917","128.42472","https://ko.wikipedia.org/wiki/함안역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"군북","source_reviewed","35.251528","128.350472","https://ko.wikipedia.org/wiki/군북역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"반성","source_reviewed","35.17472","128.25806","https://ko.wikipedia.org/wiki/반성역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"진주","source_reviewed","35.15","128.11806","https://ko.wikipedia.org/wiki/진주역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"완사","source_reviewed","35.13917","127.97972","https://ko.wikipedia.org/wiki/완사역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"북천","source_reviewed","35.11167","127.88361","https://ko.wikipedia.org/wiki/북천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"횡천","source_reviewed","35.09944","127.80139","https://ko.wikipedia.org/wiki/횡천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"하동","source_reviewed","35.06361","127.76167","https://ko.wikipedia.org/wiki/하동역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"진상","source_reviewed","35.0165","127.7198","https://ko.wikipedia.org/wiki/진상역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"광양","source_reviewed","34.95611","127.58778","https://ko.wikipedia.org/wiki/광양역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"평화신호장","source_reviewed","34.94278","127.55083","https://ko.wikipedia.org/wiki/평화역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"순천","source_reviewed","34.9463694","127.5022056","https://en.wikipedia.org/wiki/Suncheon_station","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"원창","source_reviewed","34.8658972","127.4479528","https://ko.wikipedia.org/wiki/원창역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"구룡(순천)","source_reviewed","34.8412611","127.4171056","https://ko.wikipedia.org/wiki/구룡역_(순천)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"벌교","source_reviewed","34.8418167","127.3457472","https://ko.wikipedia.org/wiki/벌교역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"조성","source_reviewed","34.80222","127.25056","https://ko.wikipedia.org/wiki/조성역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"예당","source_reviewed","34.7787417","127.2029278","https://ko.wikipedia.org/wiki/예당역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"득량","source_reviewed","34.7615","127.1701972","https://ko.wikipedia.org/wiki/득량역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"보성","source_reviewed","34.7667139","127.0826778","https://ko.wikipedia.org/wiki/보성역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"광곡","source_reviewed","34.79639","127.07306","https://ko.wikipedia.org/wiki/광곡역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"명봉","source_reviewed","34.8275889","127.0760778","https://ko.wikipedia.org/wiki/명봉역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"도림","source_reviewed","34.86694","127.01083","https://ko.wikipedia.org/wiki/도림역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"이양","source_reviewed","34.8907472","126.990025","https://ko.wikipedia.org/wiki/이양역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"입교","source_reviewed","34.93306","126.985","https://ko.wikipedia.org/wiki/입교역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"능주","source_reviewed","34.98806","126.95917","https://ko.wikipedia.org/wiki/능주역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"만수","source_reviewed","35.018738596","126.952423967","https://rail.blue/railroad/logis/stationinfo.aspx?id=10002131","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"화순","source_reviewed","35.0513278","126.9619778","https://ko.wikipedia.org/wiki/화순역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"남평","source_reviewed","35.06194","126.87083","https://ko.wikipedia.org/wiki/남평역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"효천","source_reviewed","35.1027611","126.8766667","https://ko.wikipedia.org/wiki/효천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"서광주","source_reviewed","35.125","126.8465639","https://ko.wikipedia.org/wiki/서광주역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"광주송정","source_reviewed","35.1378444","126.7902333","https://ko.wikipedia.org/wiki/광주송정역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"망우","source_reviewed","37.59917","127.09222","https://ko.wikipedia.org/wiki/망우역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"신내","source_reviewed","37.6129","127.1032","https://ko.wikipedia.org/wiki/신내역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"갈매","source_reviewed","37.6341361","127.1148028","https://ko.wikipedia.org/wiki/갈매역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"별내","source_reviewed","37.6422194","127.1272083","https://ko.wikipedia.org/wiki/별내역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"퇴계원","source_reviewed","37.64833","127.14417","https://ko.wikipedia.org/wiki/퇴계원역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"사릉","source_reviewed","37.65028","127.17889","https://ko.wikipedia.org/wiki/사릉역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"금곡","source_reviewed","37.63306","127.20194","https://ko.wikipedia.org/wiki/금곡역_(남양주)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"평내호평","source_reviewed","37.65333","127.24361","https://ko.wikipedia.org/wiki/평내호평역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"천마산","source_reviewed","37.6578","127.2871583","https://ko.wikipedia.org/wiki/천마산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"마석","source_reviewed","37.65222","127.31222","https://ko.wikipedia.org/wiki/마석역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"대성리","source_reviewed","37.68444","127.37944","https://ko.wikipedia.org/wiki/대성리역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"청평","source_reviewed","37.73528","127.42639","https://ko.wikipedia.org/wiki/청평역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"상천","source_reviewed","37.76972","127.45389","https://ko.wikipedia.org/wiki/상천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"가평","source_reviewed","37.82417","127.51306","https://ko.wikipedia.org/wiki/가평역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"굴봉산","source_reviewed","37.843","127.55035","https://ko.wikipedia.org/wiki/굴봉산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"백양리","source_reviewed","37.830821416","127.589090374","https://rail.blue/railroad/logis/stationinfo.aspx?id=298","2026-09-21","구역 좌표와 구분; 2010년 이전된 현역 좌표 채택"
"강촌","source_reviewed","37.81639","127.63167","https://ko.wikipedia.org/wiki/강촌역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"김유정","source_reviewed","37.81944","127.71611","https://ko.wikipedia.org/wiki/김유정역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"남춘천","source_reviewed","37.86111","127.72917","https://ko.wikipedia.org/wiki/남춘천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"춘천","source_reviewed","37.8847972","127.7169083","https://ko.wikipedia.org/wiki/춘천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"범계","source_reviewed","37.38965","126.9506139","https://ko.wikipedia.org/wiki/범계역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"평촌","source_reviewed","37.3942972","126.9638472","https://ko.wikipedia.org/wiki/평촌역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"인덕원","source_reviewed","37.401639","126.97667","https://ko.wikipedia.org/wiki/인덕원역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"과천정보타운","source_reviewed","37.4125","126.97944","https://ko.wikipedia.org/wiki/과천정보타운역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"정부과천청사","source_reviewed","37.426472","126.989917","https://ko.wikipedia.org/wiki/정부과천청사역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"과천","source_reviewed","37.43306","126.99694","https://ko.wikipedia.org/wiki/과천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"대공원","source_reviewed","37.43556","127.00639","https://ko.wikipedia.org/wiki/대공원역_(과천)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"경마공원","source_reviewed","37.44417","127.00778","https://ko.wikipedia.org/wiki/경마공원역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"선바위","source_reviewed","37.451861","127.002139","https://ko.wikipedia.org/wiki/선바위역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"남태령","source_reviewed","37.46389","126.98917","https://ko.wikipedia.org/wiki/남태령역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"초남","source_reviewed","34.92972","127.60861","https://ko.wikipedia.org/wiki/초남역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"황길","source_reviewed","34.91889","127.66222","https://ko.wikipedia.org/wiki/황길역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"태금","source_reviewed","34.93056","127.71528","https://ko.wikipedia.org/wiki/태금역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"광양항","source_reviewed","34.92306","127.68583","https://ko.wikipedia.org/wiki/광양항역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"극락강","source_reviewed","35.176181","126.830588","https://ko.wikipedia.org/wiki/극락강역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"광주","source_reviewed","35.165317","126.909188","https://ko.wikipedia.org/wiki/광주역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
